british hurdler sarah claxton is confident
seychelles who have taken the number
who have taken the number of
have taken the number of participants
the teams are now divided into
teams are now divided into three
are now divided into three group
now divided into three group of
divided into three group of four
into three group of four and
three group of four and play
group of four and play knockout
of four and play knockout matches
four and play knockout matches on
and play knockout matches on successive
play knockout matches on successive days
knockout matches on successive days to
matches on successive days to determine
on successive days to determine the
mauritius host the first group and
host the first group and their
the first group and their opponents
first group and their opponents are
group and their opponents are madagascar
and their opponents are madagascar the
their opponents are madagascar the seychelles
opponents are madagascar the seychelles and
bafana bafana play the seychelles before
bafana play the seychelles before mauritius
play the seychelles before mauritius take
the seychelles before mauritius take on
seychelles before mauritius take on madagascar
before mauritius take on madagascar in
mauritius take on madagascar in a
take on madagascar in a doubleheader
on madagascar in a doubleheader on
